,0,1,2
679,705,"Locke, William J. (William John)",26
680,706,"Locke, W. J. (William John)",26
681,707,"Locke, William John",26
682,3171,"Fletcher, John",26
683,3617,"Potter, Helen Beatrix",26
684,3618,"Heelis, Beatrix",26
685,3619,"Potter, Beatrix",26
686,4090,"Page, Thomas Nelson",26
687,5056,"Maitland, Thomas",26
688,5057,"Maitland, A. C. (Algernon Charles)",26
689,5058,"Swinburne, Algernon Charles",26
690,5774,"Melville, Hermann",26
691,5775,"Melville, Herman",26
692,6330,"Burroughs, John",26
693,295,"Wilkins, Mary E. (Mary Eleanor)",25
694,296,"Freeman, Mary E. Wilkins (Mary Eleanor Wilkins)",25
695,297,"Wilkins, Mary Eleanor",25
696,298,"Wilkins, Mary Ella",25
697,299,"Freeman, Mary Eleanor Wilkins",25
698,341,"Baker, Frank",25
699,342,"Burton, R. F. (Richard F.), Sir",25
700,343,"Burton, Sir Richard Francis",25
701,344,"Burton, Richard F.",25
702,345,"Burton, Richard Francis, Sir",25
703,552,"Wheeler, Ella",25
704,553,"Wilcox, Ella Wheeler",25
705,1236,"Stevenson, Burton E.",25
706,1237,"Stevenson, Burton Egbert",25
707,1852,"Penrose, Margaret",25
708,2366,"Strindberg, Johan August",25
709,2367,"Strindberg, August",25
710,2841,"Raine, William McLeod",25
711,2842,"Raine, William MacLeod",25
712,3168,"Fletcher, Iohn",25
713,3169,"Flecher, John",25
714,3244,"Young, Clarence",25
715,3626,"Blackmore, Richard Doddridge",25
716,3627,"Blackmore, R. D. (Richard Doddridge)",25
717,4058,"Shelley, Mary Wollstonecraft Godwin",25
718,4059,"Shelley, Mary W.",25
719,4060,"Shelley, Mary Wollstonecraft",25
720,4677,"Clarke, Rebecca Sophia",25
721,4678,"May, Sophie",25
722,6087,"Johnson, Samuel",25
723,6253,"Pyle, Howard",25
724,6701,"Blackwood, Algernon",25
725,6810,"Anderson, Poul William",25
726,6811,"Craig, A. A.",25
727,6812,"Craig, A.A.",25
728,6813,"Karageorge, Michael",25
729,6814,"Sanders, Winston P.",25
730,6815,"Saunders, Winston P.",25
731,6816,"Anderson, Poul",25
732,7680,"Mackay, Mary",25
733,7681,"Corelli, Maria",25
734,7682,"Corelli, Marie",25
735,10234,"Coleridge, S. T. (Samuel Taylor)",25
736,10235,"Coleridge, Samuel Taylor",25
737,12283,"Miller, Mrs. Alex McVeigh",25
738,12284,"Miller, Alexander McVeigh, Mrs.",25
739,12285,"Point, Mittie Frances Clarke",25
740,12286,"Miller, Mrs. Alex. McVeigh",25
741,12287,"Miller, Alex. McVeigh, Mrs.",25
742,349,"Koizumi, Yakumo",24
743,350,"Hearn, Patrick Lafcadio",24
744,351,"Xiaoquan, Bayun",24
745,352,"Hearn, Lafcadio",24
746,1519,"Edgeworth, Eliza",24
747,1520,"Edgeworth, Maria",24
748,1857,"Montagne, Michel de",24
749,1858,"Montaigne, Michel Eyquem de",24
750,1870,"Montaigne, Michel de",24
751,3621,"Crane, Walter",24
752,3969,"Fabre, Jean Henri Casimir",24
753,3970,"Fabre, Henri",24
754,3971,"Fabre, J. Henri",24
755,3972,"Fabre, Jean-Henri",24
756,3998,"Gissing, George Robert",24
757,3999,"Gissing, George",24
758,4518,"De La Rame, Louisa",24
759,4519,"De la Ramée, Louise",24
760,4520,"De la Ramée, Louisa",24
761,4521,Uida,24
762,4522,"Ramé, Marie Louise",24
763,4523,"Ramée, Maria Louise",24
764,4524,"De la Ramee, Louise",24
765,4525,Ouida,24
766,4529,"Smith, John Jay",24
767,4530,"Smith, Jonathan Jay",24
768,4531,"Smith, J. Jay (John Jay)",24
769,4957,"Sabatini, R.",24
770,4958,"Sabatini, Rafael",24
771,5036,"Austen, Jane",24
772,5205,"Maeterlinck, Maurice",24
773,6067,"White, Stewart Edward",24
774,10644,"Yates, Edmund Hodgson",24
775,10645,"Yates, E. (Edmund)",24
776,10646,"Yates, Edmund",24
777,589,"Johnson, Benj. F. of Boone",23
778,590,"Johnson, B. F.",23
779,591,"Riley, James Whitcomb",23
780,755,"Holt, Emely Sarah",23
781,756,"Holt, Emily S. (Emily Sarah)",23
782,757,"Holt, Emily Sarah",23
783,972,"Masefield, John",23
784,1215,"Raymond, Evelyn Hunt",23
785,1216,"Raymond, Evelyn",23
786,1238,"Calvert, A. F. (Albert Frederick)",23
787,1239,"Calvert, Albert F.",23
788,1240,"Calvert, Albert Frederick",23
789,1597,"Heldman, Richard Bernard",23
790,1598,"Heldmann, Bernard",23
791,1599,"Marsh, Richard",23
792,2368,"Ibsen, Enrico",23
793,2369,"Ibsen, Henrik",23
794,2442,"Arouet, François Marie",23
795,2443,"Arouet, Francois Marie",23
796,2444,Voltaire,23
797,2569,"Vaizey, Mrs. George de Horne",23
798,2570,"Vaizey, Jessie Bell",23
799,2571,"Mansergh, Jessie",23
800,2572,"Vaizey, George de Horne, Mrs.",23
801,2997,"Wallace, Richard Horatio Edgar",23
802,2998,"Wallace, Edgar",23
803,3167,"Beamont, Francis",23
804,3170,"Beaumont, Francis",23
805,3586,American Thread Co.,23
806,3587,"Company, American Thread",23
807,3588,American Thread Company,23
808,3701,"Emerson, Alice B.",23
809,3930,"Тургенев, Иван Сергеевич",23
810,3931,"Tourgueneff, Ivan",23
811,3932,"Turgénieff, Iván",23
812,3933,"Toergenev, Ivan",23
813,3934,"Turgenjeff, Iwan",23
814,3935,"Turgenev, I. S.",23
815,3936,"Turgenev, Ivan Sergeevich",23
816,4946,"Garland, Hamlin",23
817,4959,"Webster, Frank V.",23
818,5423,"Adair, Cecil",23
819,5424,"Dare, Evelyn",23
820,5425,"Ward, E.",23
821,5426,"Everett-Green, E. (Evelyn)",23
822,5427,"Everett-Green, Evelyn",23
823,5710,"Guizot, Francois Pierre Guillaume",23
824,5711,"Guizot, François Pierre Guillaume",23
825,5712,"Guizot, M. (François)",23
826,5713,"Guisot, M. (François)",23
827,5714,"Guizot, Monsieur (François)",23
828,5715,"Guizot, FranÃ§ois",23
829,5716,"Guizot, François",23
830,6109,"Sumner, Charles",23
831,6697,"Church, John",23
832,6698,"Church, John (Preacher)",23
833,6699,Ruhamah,23
834,6700,"Church, J. (John)",23
835,8242,"Ritchie, James Ewing",23
836,8243,"Crayon, Christopher",23
837,8244,"Ritchie, J. Ewing (James Ewing)",23
838,9390,"Beethoven, Ludwig von",23
839,9391,"Van Beethoven, Ludwig",23
840,9392,"Beethoven, L. van (Ludwig)",23
841,9393,"Beethoven, Ludwig van",23
842,9403,"Barr, Robert",23
843,10362,"Marks, Winston Kinney",23
844,10363,"Marks, Winston K. (Winston Kinney)",23
845,54,"Harmon, James Judson",22
846,55,"Harmon, Jim",22
847,292,"Hugo, Victor Marie, comte",22
848,294,"Hugo, Victor",22
849,387,"Lynde, Francis",22
850,770,Aunt Hattie,22
851,771,"Baker, Harriette Newell Woods",22
852,772,"Hattie, Aunt",22
853,773,"Leslie, Madeline",22
854,1218,"Graham, John",22
855,1219,"Phillips, David Graham",22
856,1300,"Phillpotts, Eden",22
857,1308,"Munroe, Kirk",22
858,1336,"Quincey, Thomas de",22
859,1337,"Quincy, Thomas de",22
860,1338,"Kvinsi, Tomas de",22
861,1339,"DeQuincey, Thomas",22
862,1344,"De Quincey, Thomas",22
863,1833,Moliere,22
864,1834,"Molière, Jean Baptiste Poquelin de",22
865,1835,"Poquelin de Molière, Jean Baptiste",22
866,1836,"Poquelin, Jean-Baptiste",22
867,1837,Molière,22
868,2097,"Sinclair, Mary Amelia St. Clair",22
869,2098,"Sinclair, May",22
870,2140,"Barbee, Phillips",22
871,2141,"Lang, Ned",22
872,2142,"O'Donnevan, Finn",22
873,2143,"Barbee, Phillip",22
874,2144,"Sheckley, Robert",22
875,4418,"Laumer, John Keith",22
876,4419,"Laumer, Kit",22
877,4420,"Laumer, Keith",22
878,5708,"Mason, Alfred Edward Woodley",22
879,5709,"Mason, A. E. W. (Alfred Edward Woodley)",22
880,6402,"Roy, Lillian Elizabeth Becker",22
881,6403,"Roy, Lillian Elizabeth",22
882,7056,"Dryden, John",22
883,7525,"Porter, William Sidney",22
884,7526,"Henry, O.",22
885,8437,"Fletcher, Joseph Smith",22
886,8438,"Fletcher, J. S. (Joseph Smith)",22
887,8663,"Hudson, William Henry",22
888,9656,"Blade, Alexander",22
889,9657,"Hamilton, Edmond",22
890,10820,"Gilman, Robert Cham",22
891,10821,"Marin, A. C.",22
892,10822,"Coppel, Alfredo José de Arana-Marini",22
893,10823,"Coppel, Alfredo Jose de Arana-Marini",22
894,10824,"Galaxan, Sol",22
895,10825,"Coppel, Alfred",22
896,11304,"Butler, Ellis Parker",22
897,11402,"Moore, F. Frankfort (Frank Frankfort)",22
898,11403,"Littlemore, F.",22
899,11404,"Moore, Frank Frankfort",22
900,12093,"Seawell, M. Elliot (Molly Elliot)",22
901,12094,"Seawell, Molly Elliott",22
902,12095,"Seawell, Molly Elliot",22
903,15701,"MacGrath, Harold",22
904,293,"Hugo, Víctor",21
905,946,"Bellamy, Edward",21
906,1261,"Griffiths, Arthur George Frederick",21
907,1262,"Griffiths, Arthur",21
908,2711,"Ewing, J. H. (Juliana Horatia)",21
909,2712,"Ewing, J.H.",21
910,2713,"Ewing, Juliana Horatia Gatty",21
911,2714,"Ewing, Juliana Horatia",21
912,2751,"Hungerford, Mrs. (Margaret Wolfe Hamilton)",21
913,2752,"Hungerford, Margaret Wolfe Hamilton",21
914,2753,"Hungerford, Margaret Hamilton",21
915,2754,Duchess,21
916,2863,"Home, Gordon Cochrane",21
917,2864,"Home, Gordon",21
918,3038,"Roberts, Brigham Henry",21
919,3039,"Roberts, B. H. (Brigham Henry)",21
920,3429,Ali Baba,21
921,3430,"Elbertus, Fra",21
922,3431,"Hubbard, Elbert",21
923,3469,"Butler, Samuel",21
924,3756,A.L.O.E.,21
925,3757,"Tucker, Charlotte Maria",21
926,3758,A. L. O. E.,21
927,3775,"Ainsworth, W. Harrison (William Harrison)",21
928,3776,"Ainsworth, W. H. (William Harrison)",21
929,3777,"Ainsworth, Harrison",21
930,3778,"Ainworth, W. Harrison (William Harrison)",21
931,3779,"Ticheburn, Cheviot",21
932,3780,"Ainsworth, William Harrison",21
933,4016,"Agency, United States. Central Intelligence",21
934,4017,Central Intelligence Agency (U.S.),21
935,4018,CIA (Central Intelligence Agency (U.S.)),21
936,4019,United States. Central Intelligence Agency,21
937,5045,"Fontenay, Charles Louis",21
938,5046,"Fontenay, Charles L.",21
939,5606,"Caine, Thomas Henry Hall, Sir",21
940,5607,"Caine, T. Hall, Sir",21
941,5608,"Caine, Sir Hall",21
942,5609,"Caine, Hall, Sir",21
943,5782,"Carleton, William",21
944,5845,"Cawein, Madison J.",21
945,5846,"Cawein, Madison Julius",21
946,6028,"Nevitt, Dorothy Emma Eliza",21
947,6029,"Southworth, E. D. E. N.",21
948,6030,"Southworth, Emma D. E. N.",21
949,6031,"Southworth, Mrs. E. D. E. N.",21
950,6032,"Southworth, Emma Dorothy Eliza Nevitte",21
951,6777,"Dee, Roger",21
952,6778,"Starr, John",21
953,6779,"Aycock, Roger D.",21
954,7009,"Herford, O. (Oliver)",21
955,7010,"Herford, Oliver",21
956,9526,"Thoreau, Henry D. (Henry David)",21
957,9527,"Thoreau, Henry David",21
958,9861,"Black, William",21
959,12115,"Wade, Mary Hazleton",21
960,12116,"Wade, Mary Hazelton Blanchard",21
961,81,"Tagore, Rabindranath",20
962,456,"Murray, Lieutenant",20
963,457,"Forester, Frank",20
964,458,"Ballou, M. M. (Maturin Murray)",20
965,459,"Ballou, Maturin Murray",20
966,460,"Ballou, Maturin M. (Maturin Murray)",20
967,689,"Catherwood, Mary Hartwell",20
968,821,"Lutz, Grace Livingston Hill",20
969,822,"Livingston, Grace",20
970,823,"Hill, Grace Livingston",20
971,1382,United States President (1801-1809),20
972,1383,"Jefferson, Thomas",20
973,1498,"Harris, Joel Chandler",20
974,1531,"Grote, George",20
975,1874,"Morris, Charles",20
976,2421,"Longfellow, Henry W.",20
977,2422,"Longfellow, Henry Wadsworth",20
978,3040,"Brackett, Leigh Douglass",20
979,3041,"Hamilton, Leigh Brackett",20
980,3042,"Brackett, Leigh",20
981,3438,"Sienkiewicz, Henryk",20
982,3513,"Brereton, Frederick Sadleir",20
983,3514,"Brereton, F. S. (Frederick Sadleir)",20
984,3516,"Walpole, Sir Hugh",20
985,3517,"Walpole, Hugh",20
986,4241,"Southey, Robert",20
987,5224,"McLaren, Alexander",20
988,5225,"Maclaren, Alexander",20
989,5259,"Crockett, Samuel Rutherford",20
990,5260,"Crockett, S. R. (Samuel Rutherford)",20
991,5933,"Speight, Thomas Wilkinson",20
992,5934,"Speight, T. W. (Thomas Wilkinson)",20
993,6246,"Douglas, Amanda Minnie",20
994,6247,"Douglas, Amanda M.",20
995,7019,Όμηρος,20
996,7020,Homer,20
997,7434,"Liddell, C. H.",20
998,7435,"Smith, Woodrow Wilson",20
999,7436,"Hammond, Keith",20
1000,7437,"Hastings, Hudson",20
1001,7438,"Kuttner, Henry",20
1002,7827,"Steel, F. A. (Flora Annie)",20
1003,7828,"Steel, Flora Annie Webster",20
1004,8172,"Muhlbach, L. (Luise)",20
1005,8173,"Mühlbach, Louise",20
1006,8174,"Mundt, Clara",20
1007,8175,"Mühlbach, Luise",20
1008,8176,"Mundt, Klara Müller",20
1009,8177,"Mundt, Klara Muller",20
1010,8178,"Mühlbach, L. (Luise)",20
1011,8664,"Harford, Henry",20
1012,8665,"Hudson, W. H. (William Henry)",20
1013,8823,"Eggleston, George Cary",20
1014,11371,"Baker, George Melville",20
1015,11372,"Baker, G. M. (George Melville)",20
1016,11373,"Baker, George M. (George Melville)",20
1017,11505,"Lincoln, Joseph C.",20
1018,11506,"Lincoln, Joseph Crosby",20
1019,12267,"Knox, Thomas W.",20
1020,12268,"Knox, Thos. W.",20
1021,12269,"Knox, Thomas Wallace",20
1022,15579,"Jefferies, John Richard",20
1023,15580,"Jefferies, Richard",20
1024,19275,"Field, Eugene",20
1025,121,"Ramacharaka, Yogi",19
1026,122,"Vishita, Bhakta",19
1027,123,"Panchadasi, Swami",19
1028,124,"Atkinson, William Walker",19
1029,202,"Frazer, Sir James George",19
1030,203,"Frazer, J. G. (James George)",19
1031,204,"Frazer, James George",19
1032,313,"Smith, Edward Elmer",19
1033,314,"Smith, Doc",19
1034,315,"Smith, Edward E.",19
1035,316,"Smith, E. E. (Edward Elmer)",19
1036,1194,"Dupin, Amandine-Aurore-Lucile",19
1037,1195,"Dudevant, Amandine-Aurore-Lucile",19
1038,1196,"Dupin, Armandine Aurore Lucille",19
1039,1197,"Sand, George",19
1040,1517,"Aldrich, T. B. (Thomas Bailey)",19
1041,1518,"Aldrich, Thomas Bailey",19
1042,1645,"Besant, Annie Wood",19
1043,1646,"Wood, Annie",19
1044,1647,"Besant, Annie",19
1045,2038,"Orford, Horace Walpole, Earl of",19
1046,2039,"Walpole, Horatio",19
1047,2040,"Marshall, William",19
1048,2041,"Muralto, Onuphrio",19
1049,2042,"Walpole, Horace",19
1050,2347,"Heusser, Johanna Louise",19
1051,2348,"Spyri, Johanna Heusser",19
1052,2349,"Spyri, Johanna",19
1053,2467,"Burney, Frances",19
1054,2468,"D'Arblay, Frances Burney",19
1055,2469,"Burney, Fanny",19
1056,2612,"Fisk, John",19
1057,2613,"Green, Edmund Fisk",19
1058,2614,"Fiske, John",19
1059,2620,"Roe, E. P. (Edward Payson)",19
1060,2621,"Roe, Edward Payson",19
1061,3265,"Faust, Frederick Schiller",19
1062,3266,"Frederick, John",19
1063,3267,"Brand, Max",19
1064,3387,"Daudet, Louis Marie Alphonse",19
1065,3388,"Daudet, Alphonse",19
1066,3468,Cellarius,19
1067,3638,"Blanc, Maurice le",19
1068,3639,"Leblanc, Maurice",19
1069,3670,"Dewey, John",19
1070,3928,"Ward, Arthur Sarsfield",19
1071,3929,"Rohmer, Sax",19
1072,4063,"Rousseau, J. J. (Jean-Jacques)",19
1073,4064,"Rousseau, Jean Jacques",19
1074,4065,"Rousseau, Jean-Jacques",19
1075,4070,"Ralphson, George Harvey",19
1076,4071,"Ralphson, George H.",19
1077,4072,"Sherman, V. T.",19
1078,4073,"Sherman, Capt. V. T.",19
1079,4074,"Ralphson, Capt. George H.",19
1080,4075,"Ralphson, G. Harvey (George Harvey)",19
1081,4221,"Johnston, Mary",19
1082,4244,"Mitton, Geraldine Edith",19
1083,4245,"Mitton, G. E. (Geraldine Edith)",19
1084,4512,"Smith, Johnston",19
1085,4513,"Crane, Stephen",19
1086,5061,"Elliott, William",19
1087,5062,"Bradbury, Raymond Douglas",19
1088,5063,"Bradbury, Ray",19
1089,6575,"Fyfe, Horace Bowne",19
1090,6576,"Fyfe, H.B.",19
1091,6577,"Fyfe, H. B. (Horace Bowne)",19
1092,7816,"Burghard, Sidney Groves",19
1093,7817,"Cullum, Ridgwell",19
1094,8728,"Ashton, John",19
1095,8920,"Benson, A. C. (Arthur Christopher)",19
1096,8921,"Carr, Christopher",19
1097,8922,"Benson, Arthur Christopher",19
1098,15997,"Bacheller, Addison Irving",19
1099,15998,"Bacheller, Irving",19
1100,20990,"Lord, John",19
1101,48,"Disraeli, B. (Benjamin), Earl of Beaconsfield",18
1102,49,"Disraeli, Benjamin, Earl of Beaconsfield",18
1103,159,"Kock, Charles Paul de",18
1104,160,"Kock, Paul de",18
1105,247,"Peshkov, Alexey Maximiovich",18
1106,248,"Горький, Максим",18
1107,249,"Gorky, Maxim",18
1108,250,"Gorky, Maxime",18
1109,251,"Gorki, Maximo",18
1110,252,"Gorky, Maksim",18
1111,264,Fort Wayne (Ind.). Public Library of Fort Wayne and Allen County,18
1112,265,Allen County (Ind.). Public Library of Fort Wayne and Allen County,18
1113,266,Fort Wayne Public Library,18
1114,267,Ft. Wayne Public Library,18
1115,268,Emerine J. Hamilton Reading Room,18
1116,270,Public Library of Fort Wayne and Allen County,18
1117,359,"Morrison, William",18
1118,360,"Samachson, Joe",18
1119,361,"Samachson, Joseph",18
1120,436,"Bedford-Jones, Henry James O'Brien",18
1121,437,"Wycliffe, John",18
1122,438,"Hawkwood, Allan",18
1123,439,"Bedford-Jones, H. (Henry)",18
1124,725,"Williams, Robert Moore",18
1125,2056,"Guthrie, Thomas Anstey",18
1126,2057,"Anstey, F.",18
1127,2376,"Tweedsmuir, John Buchan, Baron",18
1128,2377,"Buchan, John",18
1129,2683,"Pohl, Frederick",18
1130,2684,"Pohl, Frederik George, Jr.",18
1131,2685,"MacCreigh, James",18
1132,2686,"Pohl, Frederik",18
1133,2892,"Mulock, Miss",18
1134,2893,"Mulock, Dinah Maria",18
1135,2894,"Craik, Dinah Maria Mulock",18
1136,3543,"De Rouvroy, Louis, duc de Saint-Simon",18
1137,3544,"Rouvroy, Louis de, duc de Saint-Simon",18
1138,3545,"Saint-Simon, Louis de Rouvroy, duc de",18
1139,3718,"Drake, Robert L.",18
1140,3719,"Hayes, Clair Wallace",18
1141,3720,"Hayes, Clair W. (Clair Wallace)",18
1142,5144,"Moore, George",18
1143,5392,"Kerr, Robert",18
1144,5791,"Hackluyt, Richard",18
1145,5792,"Hakluyt, Richard",18
1146,6461,Noname,18
1147,6462,"Senarens, Luis Philip",18
1148,6463,"Senarens, Luis",18
1149,7271,"Mille, James de",18
1150,7272,"DeMille, James",18
1151,7273,"De Mille, James",18
1152,8410,"Bürstenbinder, Elisabeth",18
1153,8411,"Werner, Ernest",18
1154,8412,"Werner, Elisabeth",18
1155,8413,"Burstenbinder, Elisabeth",18
1156,8414,"Werner, E.",18
1157,8633,"Plunkett, Edward John Moreton Drax, Baron Dunsany",18
1158,8634,"Dunsany, Edward John Moreton Drax Plunkett, Baron",18
1159,8635,"Dunsany, Lord",18
1160,9648,"Gibbon, Edward",18
1161,12200,"Glyn, Elinor Sutherland",18
1162,12201,"Glyn, Elinor",18
1163,13269,"Luther, Martin",18
1164,14483,"Hewlett, Maurice Henry",18
1165,14484,"Hewlett, Maurice",18
1166,17296,"Gallienne, Richard Le",18
1167,17297,"LeGallienne, Richard",18
1168,17298,"Le Gallienne, Richard",18
1169,19653,"Shaler, Robert",18
1170,38,"Leacock, Stephen Butler",17
1171,39,"Leacock, Stephen",17
1172,167,"Viaud, Julien",17
1173,168,"Viaud, Louis Marie Julien",17
1174,169,"Loti, Pierre",17
1175,366,"Miltoun, Francis",17
1176,367,"Mansfield, Milburg Francisco",17
1177,368,"Mansfield, M.F",17
1178,371,"Mansfield, M. F. (Milburg Francisco)",17
1179,682,"Beach, Rex Ellingwood",17
1180,683,"Beach, Rex",17
1181,712,Ξενοφών,17
1182,713,Jenofonte,17
1183,714,Xenophon,17
1184,1040,"Hume, David",17
1185,1121,"Phelps, Elizabeth Stuart",17
1186,1211,"McElroy, John",17
1187,1422,"Hazlitt, William",17
1188,1782,"Dell, Ethel May",17
1189,1783,"Savage, Ethel Mary Dell",17
1190,1784,"Dell, Ethel M. (Ethel May)",17
1191,1794,"Von Goethe, Johann Wolfgang",17
1192,1795,"Goethe, J. W. (Johann Wolfgang)",17
1193,1796,"Goethe, Juan Wolfgango",17
1194,1797,"Goethe, Johann Wolfgang von",17
1195,1879,"Terhune, Mary Virginia Hawes",17
1196,1880,"Hawes, Mary Virginia",17
1197,1881,"Terhune, Edward Payson, Mrs.",17
1198,1882,"Harland, Marion",17
1199,2043,"Bunyan, John",17
1200,2075,"Gull, Cyril Arthur Edward Ranger",17
1201,2076,"Thorne, Guy",17
1202,2936,"Fabian, Warner",17
1203,2937,"Adams, Samuel Hopkins",17
1204,2969,"Andersen, Hans Christian",17
1205,2970,"Andersen, H. C. (Hans Christian)",17
1206,2995,"Martineau, Harriet",17
1207,3914,"Barnum, Richard",17
1208,3952,"Fauvelet de Bourrienne, Louis Antoine",17
1209,3953,"De Bourrienne, Louis Antoine Fauvelet",17
1210,3954,"Bourrienne, Louis Antoine Fauvelet de",17
1211,4299,"Quin, Dan",17
1212,4300,"Lewis, Alfred Henry",17
1213,5142,"Moore, George Augustus",17
1214,5143,"Rhone, Lady",17
1215,5939,"Wallace, A. R. (Alfred Russel)",17
1216,5940,"Wallace, Russell",17
1217,5941,"Wallace, Alfred Russel",17
1218,6002,"Cabell, Branch",17
1219,6003,"Cabell, James Branch",17
1220,7115,"Symonds, J. A. (John Addington)",17
1221,7116,"Symonds, John Addington",17
1222,7304,"Hulbert, Archer Butler",17
1223,7385,"Hutcheson, John Conroy",17
1224,7386,"Hutcheson, John C. (John Conroy)",17
1225,8605,"Chadwick, Lester",17
1226,8644,"Rockwood, Roy",17
1227,8798,"Smith, Evelyn E.",17
1228,9508,"Sabin, Edwin Legrand",17
1229,9509,"Sabin, Edwin L. (Edwin Legrand)",17
1230,14890,"Effendi, Shoghi",17
1231,14891,"Shoghi, Effendi",17
1232,16679,"Stephens, Ann Sophia Winterbotham",17
1233,16680,"Slick, Jonathan",17
1234,16681,"Stephens, Ann S. (Ann Sophia)",17
1235,17,"Björnson, Björnstjerne",16
1236,18,"Bjornson, Bjornstjerne",16
1237,19,"Bjørnson, Bjørnstjerne",16
1238,206,"Seton-Thompson, Ernest",16
1239,207,"Thompson-Seton, Ernest",16
1240,208,"Seton-Thomson, Ernest",16
1241,209,"Seton, Wolf",16
1242,210,"Seton, Ernest Thompson",16
1243,619,"Ibáñez, Vicente Blasco",16
1244,620,"Blasco Ibanez, Vicente",16
1245,621,"Blasco Ibáñez, Vicente",16
1246,732,"Parkman, F. (Francis)",16
1247,733,"Parkman, Francis",16
1248,761,"Farnol, John Jeffery",16
1249,762,"Farnol, Jeffrey",16
1250,763,"Farnol, Jack",16
1251,764,"Farnol, Jeffery",16
1252,778,"Boothby, Guy Newell",16
1253,779,"Boothby, Guy",16
1254,789,"Smith, Grace",16
1255,790,"Richmond, Grace S. (Grace Smith)",16
1256,850,"Rollan, R.",16
1257,851,"Rolland, Romain",16
1258,888,"Wallace, Floyd L.",16
1259,889,"Wallace, Floyd Lee",16
1260,890,"Wallace, F.L.",16
1261,891,"Wallace, F. L. (Floyd L.)",16
1262,892,"Flaubert, Gustave",16
1263,1002,"Lebert, Marie",16
1264,1108,"Ward, Elizabeth Stuart Phelps",16
1265,1109,"Phelps, E. Stuart (Elizabeth Stuart)",16
1266,1146,"Adams, Harrison",16
1267,1147,Old Broadbrim,16
1268,1148,"Clifton, Oliver Lee",16
1269,1149,"St. George, Harry",16
1270,1150,"George, Harry St.",16
1271,1151,"Rathborne, St. George",16
1272,1315,"Norton, Andre Alice",16
1273,1316,"Norton, Alice Mary",16
1274,1317,"North, Andrew",16
1275,1318,"Norton, Andre",16
1276,1707,"Saunders, Margaret Marshall",16
1277,1708,"Saunders, Marshall",16
1278,1766,"Lucas, Edward Verrall",16
1279,1767,"Lucas, E.V.",16
1280,1768,"Lucas, E. V. (Edward Verrall)",16
1281,1823,"Graham, Roger Phillips",16
1282,1824,"Browning, Craig",16
1283,1825,"Phillips, Rog",16
1284,1942,"Gibbs, George",16
1285,2475,"Sedgwick, Anne Douglas",16
1286,3455,"Burgess, Frank Gelett",16
1287,3456,"Burgess, Gelett",16
1288,3620,"Speed, Nell",16
1289,4189,"Bond, Nelson Slade",16
1290,4190,"Bond, Nelson",16
1291,4191,"Danzell, George",16
1292,4192,"Bond, Nelson S.",16
1293,4211,"Woolsey, Sarah Chauncey",16
1294,4212,"Coolidge, Susan",16
1295,4329,"Guiney, L.I.",16
1296,4330,"Guiney, L. I.",16
1297,4331,"Guiney, Louise Imogen",16
1298,4345,"Janifer, Laurence Mark",16
1299,4346,"Harris, Larry M.",16
1300,4347,"Logan, William",16
1301,4348,"Janifer, Larry",16
1302,4349,"Harris, Laurence Mark",16
1303,4350,"Janifer, Laurence M.",16
1304,4679,"Burke, Edmund",16
1305,4928,"Schoolcraft, Henry R. (Henry Rowe)",16
1306,4929,"Colcraft, Henry Rowe",16
1307,4930,"Schoolcraft, Henry Rowe",16
1308,5394,"Browne, Thomas Alexander",16
1309,5395,"Boldrewood, Rolf",16
1310,5440,"Lamb, Charles",16
1311,6282,"Cicero, Marcus Tullius",16
1312,6487,"Ingraham, Colonel Prentiss",16
1313,6488,"Ingraham, Prentiss",16
1314,6715,"Cory, David Magie",16
1315,6716,"Cory, David",16
1316,6952,"Scott, Hugh Stowell",16
1317,6953,"Merriman, H. Seton (Henry Seton)",16
1318,6954,"Merriman, Henry Seton",16
1319,7555,"Long, Frank Belknap",16
1320,7723,"Morley, Christopher Darlington",16
1321,7724,"Morley, Christopher",16
1322,7894,"Parrish, Randall",16
1323,7981,"Milne, Alan Alexander",16
1324,7982,"Miln, Alen Aleksander",16
1325,7983,"Milne, A. A. (Alan Alexander)",16
1326,8402,"Reed, Talbot Baines",16
1327,8435,"Reeve, Arthur Benjamin",16
1328,8436,"Reeve, Arthur B. (Arthur Benjamin)",16
1329,8477,"Bassett, Sara Ware",16
1330,9311,"Sudermann, Herman",16
1331,9312,"Sunderman, Hermann",16
1332,9313,"Sudermann, H. (Hermann)",16
1333,9314,"Sudermann, Hermann",16
1334,9496,"Gualterus, Petrus",16
1335,9497,"Drawcansir, Alexander, Sir",16
1336,9498,"Keyber, Conny",16
1337,9499,"Trottplaid, John",16
1338,9500,"Vinegar, Hercules",16
1339,9501,"Fielding, Henry",16
1340,10038,"Hasse, Henry Louis",16
1341,10039,"Hasse, Henry",16
1342,10771,"McIntyre, John Thomas",16
1343,10772,"McIntyre, John T. (John Thomas)",16
1344,11411,"Watson, John",16
1345,11412,"Maclaren, Ian",16
1346,11748,"Reade, Charles",16
1347,12082,"Neville, Kris Ottman",16
1348,12083,"Neville, Kris",16
1349,12242,"Gordon, Charles William",16
1350,12243,"Connor, Ralph",16
1351,12665,"Dawson, Coningsby W. (Coningsby William)",16
1352,12666,"Dawson, Coningsby William",16
